Time (ms),Brass 500 PSI,Brass 1600 PSI
658,156.9214,450.3906
659,156.9214,447.4609
660,156.9214,449.4141
661,157.2266,450.3906
662,156.9214,447.4609
663,156.9214,449.4141
664,156.9214,447.4609
665,156.9214,449.4141
666,156.9214,449.4141
667,156.9214,448.4375
668,156.9214,449.4141
669,156.9214,449.4141
670,156.9214,450.3906
671,156.9214,448.4375
672,156.9214,449.4141
673,157.2266,449.4141
674,157.2266,449.4141
675,156.9214,449.4141
676,156.9214,448.4375
677,157.2266,449.4141
678,156.9214,449.4141
679,156.9214,449.4141
680,156.9214,450.3906
681,156.9214,449.4141
682,156.9214,448.4375
683,156.9214,450.3906
684,156.9214,447.4609
685,156.9214,449.4141
686,156.9214,450.3906
687,156.9214,448.4375
688,156.9214,449.4141
689,156.9214,447.4609
690,156.9214,449.4141
691,156.9214,449.4141
692,156.9214,447.4609
693,157.2266,449.4141
694,157.2266,449.4141
695,156.9214,448.4375
696,156.9214,448.4375
697,157.2266,449.4141
698,156.9214,449.4141
699,156.9214,449.4141
700,156.9214,448.4375
701,156.9214,448.4375
702,156.9214,449.4141
703,156.9214,449.4141
704,156.9214,450.3906
705,156.9214,449.4141
706,156.9214,450.3906
707,157.2266,448.4375
708,156.9214,449.4141
709,157.2266,449.4141
710,157.2266,449.4141
711,156.9214,450.3906
712,156.9214,447.4609
713,156.9214,450.3906
714,157.2266,448.4375
715,156.9214,449.4141
716,156.9214,451.3672
717,156.9214,448.4375
718,156.9214,447.4609
719,156.9214,450.3906
720,156.9214,448.4375
721,157.2266,447.4609
722,156.9214,449.4141
723,156.9214,449.4141
724,156.9214,448.4375
725,156.9214,449.4141
726,157.2266,447.4609
727,156.9214,449.4141
728,156.9214,449.4141
729,156.9214,450.3906
730,156.9214,449.4141
731,156.9214,450.3906
732,156.9214,447.4609
733,156.9214,449.4141
734,156.9214,447.4609
735,157.2266,449.4141
736,156.9214,450.3906
737,156.9214,448.4375
738,156.6162,449.4141
739,156.9214,447.4609
740,157.2266,449.4141
741,157.2266,450.3906
742,156.9214,447.4609
743,156.9214,448.4375
744,156.9214,450.3906
745,156.9214,448.4375
746,156.9214,449.4141
747,157.2266,447.4609
748,156.9214,449.4141
749,156.9214,450.3906
750,156.9214,447.4609
751,156.9214,448.4375
752,156.9214,450.3906
753,156.9214,449.4141
754,156.9214,450.3906
755,156.9214,450.3906
756,156.9214,449.4141
757,156.9214,448.4375
758,156.9214,449.4141
759,156.9214,447.4609
760,156.9214,449.4141
761,156.9214,450.3906
762,156.9214,448.4375
763,156.9214,449.4141
764,156.9214,447.4609
765,156.9214,449.4141
766,156.9214,449.4141
767,156.9214,447.4609
768,156.9214,449.4141
769,157.2266,449.4141
770,156.9214,447.4609
771,156.9214,447.4609
772,156.9214,449.4141
773,156.9214,450.3906
774,157.2266,449.4141
775,156.9214,449.4141
776,157.2266,447.4609
777,156.9214,450.3906
778,156.9214,449.4141
779,156.9214,451.3672
780,156.9214,449.4141
781,156.9214,449.4141
782,156.9214,449.4141
783,156.9214,449.4141
784,156.9214,449.4141
785,157.2266,449.4141
786,156.9214,450.3906
787,156.9214,448.4375
788,156.9214,449.4141
789,156.9214,448.4375
790,157.2266,448.4375
791,156.9214,449.4141
792,156.9214,447.4609
793,157.2266,449.4141
794,156.9214,450.3906
795,156.9214,448.4375
796,156.9214,449.4141
797,156.9214,450.3906
798,156.9214,450.3906
799,156.9214,450.3906
800,156.9214,447.4609
801,156.9214,448.4375
802,156.9214,451.3672
803,156.6162,449.4141
804,156.9214,450.3906
805,156.9214,450.3906
806,157.2266,449.4141
807,156.9214,449.4141
808,156.9214,447.4609
809,157.2266,448.4375
810,156.9214,450.3906
811,156.9214,449.4141
812,156.9214,449.4141
813,158.7524,449.4141
814,156.9214,449.4141
815,156.9214,449.4141
816,156.9214,449.4141
817,157.2266,448.4375
818,156.9214,450.3906
819,156.9214,450.3906
820,156.9214,447.4609
821,156.9214,449.4141
822,156.9214,450.3906
823,156.9214,449.4141
824,156.9214,449.4141
825,156.9214,448.4375
826,156.9214,450.3906
827,156.9214,450.3906
828,156.9214,448.4375
829,156.9214,449.4141
830,156.9214,449.4141
831,156.9214,449.4141
832,156.9214,449.4141
833,156.6162,449.4141
834,157.2266,449.4141
835,156.9214,450.3906
836,156.9214,447.4609
837,156.9214,449.4141
838,156.9214,449.4141
839,156.9214,449.4141
840,156.9214,449.4141
841,156.9214,449.4141
842,156.9214,450.3906
843,156.9214,450.3906
844,156.9214,449.4141
845,156.9214,450.3906
846,156.9214,449.4141
847,156.6162,449.4141
848,156.9214,449.4141
849,156.9214,449.4141
850,156.9214,448.4375
851,156.9214,450.3906
852,156.9214,449.4141
853,156.9214,449.4141
854,156.9214,448.4375
855,156.9214,447.4609
856,157.2266,449.4141
857,157.2266,450.3906
858,156.9214,449.4141
859,156.9214,450.3906
860,156.9214,459.1797
861,157.2266,447.4609
862,156.9214,462.1094
863,156.9214,447.4609
864,156.9214,450.3906
865,156.9214,449.4141
