Time (ms),Brass 500 PSI,Brass 1600 PSI
740,159.668,489.4531
741,159.3628,490.4297
742,159.0576,491.4063
743,159.3628,490.4297
744,159.3628,491.4063
745,159.0576,491.4063
746,159.3628,491.4063
747,159.3628,491.4063
748,159.0576,489.4531
749,159.3628,489.4531
750,159.3628,491.4063
751,159.0576,491.4063
752,159.0576,490.4297
753,159.0576,491.4063
754,159.3628,489.4531
755,159.3628,489.4531
756,159.3628,490.4297
757,159.3628,489.4531
758,159.668,491.4063
759,159.3628,491.4063
760,159.3628,490.4297
761,159.3628,490.4297
762,159.668,491.4063
763,159.3628,490.4297
764,159.3628,490.4297
765,159.0576,489.4531
766,159.3628,488.4766
767,159.668,490.4297
768,159.0576,490.4297
769,159.3628,489.4531
770,159.668,491.4063
771,159.3628,490.4297
772,159.3628,490.4297
773,159.0576,491.4063
774,159.3628,490.4297
775,159.3628,489.4531
776,159.0576,491.4063
777,159.0576,489.4531
778,159.0576,491.4063
779,159.0576,490.4297
780,159.3628,490.4297
781,159.3628,491.4063
782,159.0576,490.4297
783,159.0576,490.4297
784,159.3628,490.4297
785,159.0576,490.4297
786,159.0576,491.4063
787,159.3628,490.4297
788,159.3628,491.4063
789,159.3628,490.4297
790,159.3628,491.4063
791,159.0576,489.4531
792,159.3628,489.4531
793,159.3628,491.4063
794,159.0576,490.4297
795,159.3628,489.4531
796,159.3628,489.4531
797,159.3628,491.4063
798,159.3628,491.4063
799,159.0576,490.4297
800,159.0576,490.4297
801,159.3628,489.4531
802,161.8042,489.4531
803,159.3628,490.4297
804,159.3628,490.4297
805,159.3628,490.4297
806,159.3628,490.4297
807,159.0576,491.4063
808,158.7524,491.4063
809,159.3628,489.4531
810,159.3628,491.4063
811,159.0576,491.4063
812,159.0576,490.4297
813,159.3628,490.4297
814,159.3628,490.4297
815,159.3628,491.4063
816,159.0576,491.4063
817,159.3628,490.4297
818,159.3628,490.4297
819,159.0576,491.4063
820,159.0576,491.4063
821,159.3628,489.4531
822,159.0576,491.4063
823,159.3628,490.4297
824,159.3628,491.4063
825,159.0576,491.4063
826,159.3628,489.4531
827,159.3628,489.4531
828,159.3628,489.4531
829,159.3628,490.4297
830,159.3628,490.4297
831,159.0576,490.4297
832,159.3628,490.4297
833,159.3628,491.4063
834,159.0576,490.4297
835,159.3628,490.4297
836,159.0576,490.4297
837,159.3628,491.4063
838,159.0576,490.4297
839,159.0576,489.4531
840,159.3628,490.4297
841,159.3628,490.4297
842,159.3628,491.4063
843,159.0576,490.4297
844,159.3628,491.4063
845,159.0576,490.4297
846,159.3628,490.4297
847,159.0576,491.4063
848,159.3628,490.4297
849,159.3628,491.4063
850,159.3628,491.4063
851,159.3628,489.4531
852,159.3628,489.4531
853,159.0576,490.4297
854,159.3628,489.4531
855,159.3628,490.4297
856,159.3628,489.4531
857,159.3628,489.4531
858,159.3628,490.4297
859,159.0576,490.4297
860,159.3628,490.4297
861,159.3628,490.4297
862,159.3628,490.4297
863,159.3628,490.4297
864,159.0576,490.4297
865,159.3628,489.4531
866,159.3628,490.4297
867,159.3628,491.4063
868,159.3628,489.4531
869,159.0576,490.4297
870,159.0576,490.4297
871,159.0576,490.4297
872,159.3628,490.4297
873,159.3628,489.4531
874,159.668,489.4531
875,159.0576,491.4063
876,159.0576,491.4063
877,159.3628,490.4297
878,159.0576,489.4531
879,159.3628,489.4531
880,159.3628,490.4297
881,159.3628,490.4297
882,159.3628,489.4531
883,159.3628,490.4297
884,159.0576,490.4297
885,159.3628,489.4531
886,162.7197,490.4297
887,159.3628,490.4297
888,161.8042,490.4297
889,162.7197,490.4297
890,159.3628,490.4297
891,159.668,490.4297
892,159.3628,490.4297
893,159.3628,490.4297
894,159.3628,489.4531
895,159.0576,490.4297
896,159.0576,490.4297
897,159.3628,491.4063
898,158.7524,490.4297
899,159.0576,489.4531
900,159.3628,489.4531
901,159.0576,490.4297
902,159.0576,491.4063
903,159.0576,490.4297
904,159.3628,490.4297
905,159.3628,490.4297
906,159.3628,490.4297
907,159.3628,489.4531
908,159.3628,490.4297
909,159.3628,490.4297
910,159.0576,490.4297
911,159.3628,490.4297
912,159.0576,489.4531
913,159.3628,490.4297
914,159.3628,490.4297
915,159.0576,491.4063
916,159.3628,490.4297
917,159.3628,489.4531
918,159.668,491.4063
919,159.3628,489.4531
920,159.3628,490.4297
921,159.3628,490.4297
922,159.3628,490.4297
923,159.0576,491.4063
924,159.0576,490.4297
925,159.0576,489.4531
926,159.3628,490.4297
927,159.0576,490.4297
928,159.0576,491.4063
929,159.0576,490.4297
930,159.3628,489.4531
931,159.3628,491.4063
932,159.0576,490.4297
933,159.0576,489.4531
934,159.3628,489.4531
935,159.3628,491.4063
936,159.3628,491.4063
937,159.0576,489.4531
938,159.0576,489.4531
939,159.3628,490.4297
940,159.3628,490.4297
941,159.0576,491.4063
942,159.3628,489.4531
943,159.3628,491.4063
944,159.0576,489.4531
945,159.3628,489.4531
946,159.3628,490.4297
947,159.0576,491.4063
948,159.3628,490.4297
949,159.0576,491.4063
950,159.0576,491.4063
951,159.3628,489.4531
952,159.0576,489.4531
953,159.3628,489.4531
954,159.3628,490.4297
955,159.3628,490.4297
956,159.3628,489.4531
957,159.668,491.4063
958,159.3628,491.4063
959,159.0576,489.4531
960,159.668,491.4063
961,159.3628,491.4063
962,159.0576,489.4531
963,159.3628,489.4531
964,159.0576,489.4531
965,159.3628,489.4531
966,159.3628,490.4297
967,159.0576,491.4063
968,159.3628,489.4531
969,159.9731,490.4297
970,159.3628,490.4297
971,159.3628,491.4063
972,159.668,490.4297
973,159.3628,489.4531
974,159.3628,490.4297
975,159.3628,491.4063
976,159.0576,490.4297
977,159.3628,489.4531
978,159.0576,489.4531
979,159.3628,491.4063
980,159.3628,490.4297
981,159.3628,489.4531
982,159.3628,489.4531
983,159.3628,490.4297
984,159.3628,490.4297
985,159.3628,489.4531
986,159.3628,489.4531
987,159.0576,490.4297
988,159.3628,489.4531
989,159.3628,489.4531
990,159.0576,488.4766
991,159.668,489.4531
992,159.3628,491.4063
993,159.0576,490.4297
994,159.0576,490.4297
995,159.0576,490.4297
996,159.3628,491.4063
997,159.3628,491.4063
998,158.7524,491.4063
999,159.0576,489.4531
1000,159.3628,489.4531
1001,159.3628,491.4063
1002,159.3628,490.4297
1003,159.3628,490.4297
1004,159.0576,491.4063
1005,159.0576,490.4297
1006,159.3628,490.4297
1007,159.3628,491.4063
1008,159.3628,490.4297
1009,159.0576,491.4063
1010,159.0576,491.4063
1011,159.0576,488.4766
1012,159.3628,489.4531
1013,159.3628,489.4531
1014,159.3628,490.4297
1015,159.668,490.4297
1016,159.3628,489.4531
1017,159.3628,491.4063
1018,159.0576,491.4063
1019,159.3628,490.4297
1020,159.3628,491.4063
1021,159.0576,491.4063
1022,159.0576,491.4063
1023,159.668,490.4297
1024,159.0576,489.4531
1025,159.3628,490.4297
1026,159.0576,491.4063
1027,159.0576,489.4531
1028,159.3628,489.4531
1029,159.0576,490.4297
1030,159.0576,490.4297
1031,159.3628,489.4531
1032,159.3628,491.4063
1033,159.3628,490.4297
1034,159.3628,490.4297
1035,159.0576,491.4063
1036,159.3628,489.4531
1037,159.3628,490.4297
1038,159.3628,489.4531
1039,159.3628,490.4297
1040,159.3628,491.4063
1041,159.0576,488.4766
1042,159.3628,490.4297
1043,159.0576,491.4063
1044,159.0576,490.4297
1045,159.3628,489.4531
1046,159.668,489.4531
1047,159.3628,490.4297
1048,159.0576,489.4531
1049,159.3628,490.4297
1050,159.3628,489.4531
1051,159.3628,490.4297
1052,159.0576,491.4063
1053,159.3628,490.4297
1054,159.0576,491.4063
1055,159.3628,490.4297
1056,159.0576,490.4297
1057,159.3628,489.4531
1058,159.0576,491.4063
1059,159.0576,489.4531
1060,159.3628,490.4297
1061,159.0576,491.4063
1062,159.3628,490.4297
1063,159.0576,491.4063
1064,159.3628,490.4297
1065,159.3628,489.4531
1066,159.3628,490.4297
1067,159.3628,495.3125
1068,159.3628,489.4531
1069,159.668,489.4531
1070,159.0576,491.4063
1071,159.0576,490.4297
1072,159.3628,490.4297
1073,159.3628,491.4063
1074,159.0576,489.4531
1075,159.0576,491.4063
1076,159.3628,491.4063
1077,159.3628,489.4531
1078,159.3628,490.4297
1079,159.3628,490.4297
1080,159.3628,489.4531
1081,159.3628,489.4531
1082,159.0576,490.4297
1083,159.3628,490.4297
1084,159.0576,491.4063
1085,159.3628,490.4297
1086,159.0576,489.4531
1087,159.0576,489.4531
1088,159.3628,489.4531
1089,159.3628,490.4297
1090,159.3628,491.4063
1091,159.3628,489.4531
1092,159.3628,490.4297
1093,159.0576,490.4297
1094,159.3628,490.4297
1095,159.3628,489.4531
1096,159.3628,489.4531
1097,159.3628,491.4063
1098,159.3628,489.4531
1099,159.3628,489.4531
1100,159.3628,490.4297
1101,159.3628,489.4531
1102,159.0576,491.4063
1103,159.3628,489.4531
1104,158.7524,491.4063
1105,158.7524,490.4297
1106,159.9731,490.4297
1107,159.3628,489.4531
1108,159.3628,489.4531
1109,159.3628,489.4531
1110,159.3628,491.4063
1111,159.0576,489.4531
1112,159.3628,491.4063
1113,159.3628,490.4297
1114,159.668,489.4531
1115,159.3628,489.4531
1116,159.0576,490.4297
1117,159.668,489.4531
1118,159.3628,490.4297
1119,159.3628,491.4063
1120,158.7524,489.4531
1121,159.3628,489.4531
1122,159.3628,490.4297
1123,159.3628,490.4297
1124,159.3628,491.4063
1125,159.3628,489.4531
1126,159.3628,489.4531
1127,159.0576,490.4297
1128,159.0576,489.4531
1129,159.3628,490.4297
1130,159.3628,489.4531
1131,159.3628,490.4297
1132,159.3628,490.4297
1133,159.3628,489.4531
1134,159.3628,489.4531
1135,159.3628,489.4531
1136,159.3628,491.4063
1137,159.0576,491.4063
1138,159.0576,490.4297
1139,159.0576,489.4531
1140,159.0576,490.4297
1141,159.0576,490.4297
1142,159.0576,490.4297
1143,159.3628,488.4766
1144,159.0576,490.4297
1145,158.7524,490.4297
1146,159.3628,489.4531
1147,159.3628,489.4531
1148,159.3628,490.4297
1149,159.3628,489.4531
1150,159.3628,491.4063
1151,159.3628,489.4531
